url_id,url,positive_score,negative_score,polarity_score,subjectivity_score,avg_sentence_length,percentage_complex_words,fog_index,avg_words_per_sentence,complex_word_count,syllable_per_word,personal_pronouns,average_word_length
url553,https://www.cnn.com/2024/07/25/travel/yellowstone-biscuit-basin-explosion/index.html,8,14,-0.27272726033057904,0.055555555415263747,396.0,1.0,158.8,396.0,396,6.752525252525253,2,6.752525252525253
url554,https://www.cnn.com/2024/07/25/investing/southwest-airlines-assigned-seats/index.html,17,43,-0.43333332611111125,0.09389671346808026,639.0,1.0,256.0,639.0,639,6.735524256651018,3,6.735524256651018
url555,https://www.cnn.com/2024/07/25/investing/southwest-airlines-assigned-seats/index.html,17,43,-0.43333332611111125,0.09389671346808026,639.0,1.0,256.0,639.0,639,6.735524256651018,3,6.735524256651018
url556,https://www.cnn.com/2024/07/25/travel/germany-frankfurt-airport-climate-protest-intl-hnk/index.html,1,11,-0.8333332638888947,0.07499999953125,160.0,1.0,64.4,160.0,160,6.80625,1,6.80625
url557,https://www.cnn.com/2024/07/25/travel/germany-frankfurt-airport-climate-protest-intl-hnk/index.html,1,11,-0.8333332638888947,0.07499999953125,160.0,1.0,64.4,160.0,160,6.80625,1,6.80625
url558,https://www.cnn.com/2024/07/25/uk/british-police-beating-uk-airport-intl-hnk/index.html,16,66,-0.6097560901249257,0.1223880595188238,670.0,0.991044776119403,268.3964179104478,670.0,664,6.776119402985074,8,6.776119402985074
url559,https://www.cnn.com/2024/07/25/uk/british-police-beating-uk-airport-intl-hnk/index.html,16,66,-0.6097560901249257,0.1223880595188238,670.0,0.991044776119403,268.3964179104478,670.0,664,6.776119402985074,8,6.776119402985074
url560,https://www.cnn.com/2024/07/23/travel/passenger-compensation-delta-air-lines-outage/index.html,17,32,-0.3061224427321951,0.08672566356331741,565.0,0.9982300884955753,226.39929203539825,565.0,564,7.235398230088496,9,7.235398230088496
url561,https://www.cnn.com/2024/07/23/travel/passenger-compensation-delta-air-lines-outage/index.html,17,32,-0.3061224427321951,0.08672566356331741,565.0,0.9982300884955753,226.39929203539825,565.0,564,7.235398230088496,9,7.235398230088496
url562,https://www.cnn.com/2024/07/22/travel/venice-tourism-tax-millions-raised/index.html,6,6,0.0,0.045112781785290296,266.0,1.0,106.80000000000001,266.0,266,6.7180451127819545,3,6.7180451127819545
url563,https://www.cnn.com/2024/07/22/travel/venice-tourism-tax-millions-raised/index.html,6,6,0.0,0.045112781785290296,266.0,1.0,106.80000000000001,266.0,266,6.7180451127819545,3,6.7180451127819545
url564,https://www.cnn.com/2024/07/22/travel/mass-protest-on-spanish-island-mallorca-calls-for-limits-on-tourism/index.html,5,8,-0.23076921301775286,0.0687830684191372,189.0,0.9841269841269841,75.9936507936508,189.0,186,6.71957671957672,1,6.71957671957672
url565,https://www.cnn.com/2024/07/22/travel/mass-protest-on-spanish-island-mallorca-calls-for-limits-on-tourism/index.html,5,8,-0.23076921301775286,0.0687830684191372,189.0,0.9841269841269841,75.9936507936508,189.0,186,6.71957671957672,1,6.71957671957672
url568,https://www.cnn.com/2024/07/19/travel/calpe-fine-sunbed-hoggers-spain-intl-scli/index.html,1,11,-0.8333332638888947,0.07453416102773813,161.0,1.0,64.8,161.0,161,6.683229813664596,0,6.683229813664596
url569,https://www.cnn.com/2024/07/19/travel/calpe-fine-sunbed-hoggers-spain-intl-scli/index.html,1,11,-0.8333332638888947,0.07453416102773813,161.0,1.0,64.8,161.0,161,6.683229813664596,0,6.683229813664596
url570,https://www.cnn.com/2024/07/09/travel/singapore-approves-insects-consumption-intl-hnk/index.html,7,2,0.5555554938271674,0.04072398171618108,221.0,1.0,88.80000000000001,221.0,221,6.6968325791855206,0,6.6968325791855206
url571,https://www.cnn.com/2024/07/09/travel/singapore-approves-insects-consumption-intl-hnk/index.html,7,2,0.5555554938271674,0.04072398171618108,221.0,1.0,88.80000000000001,221.0,221,6.6968325791855206,0,6.6968325791855206
url572,https://www.cnn.com/2024/05/23/travel/star-wars-hotel-disney-jenny-nicholson-cec/index.html,32,14,0.3913043393194709,0.08502772627536465,541.0,0.9963031423290203,216.79852125693162,541.0,539,6.6377079482439925,7,6.6377079482439925
url573,https://www.cnn.com/2024/05/23/travel/star-wars-hotel-disney-jenny-nicholson-cec/index.html,32,14,0.3913043393194709,0.08502772627536465,541.0,0.9963031423290203,216.79852125693162,541.0,539,6.6377079482439925,7,6.6377079482439925
url574,https://www.cnn.com/2024/07/25/sport/tom-aspinall-ufc304-profile-spt-intl/index.html,28,21,0.14285713994169102,0.08844765326995009,554.0,0.9909747292418772,221.99638989169677,554.0,549,6.26173285198556,34,6.26173285198556
url575,https://www.cnn.com/2024/07/25/sport/tom-aspinall-ufc304-profile-spt-intl/index.html,28,21,0.14285713994169102,0.08844765326995009,554.0,0.9909747292418772,221.99638989169677,554.0,549,6.26173285198556,34,6.26173285198556
url576,https://www.cnn.com/2024/07/25/sport/andy-murray-olympics-singles-withdraw-intl-spt/index.html,28,15,0.30232557436452157,0.101176470350173,425.0,0.9764705882352941,170.39058823529413,425.0,415,6.049411764705883,47,6.049411764705883
url577,https://www.cnn.com/2024/07/25/sport/andy-murray-olympics-singles-withdraw-intl-spt/index.html,28,15,0.30232557436452157,0.101176470350173,425.0,0.9764705882352941,170.39058823529413,425.0,415,6.049411764705883,47,6.049411764705883
url578,https://www.cnn.com/2024/07/25/sport/sounkamba-sylla-headscarf-france-opening-ceremony-spt-intl/index.html,8,4,0.3333333055555579,0.06217616548095251,193.0,1.0,77.60000000000001,193.0,193,6.5025906735751295,4,6.5025906735751295
url579,https://www.cnn.com/2024/07/25/sport/sounkamba-sylla-headscarf-france-opening-ceremony-spt-intl/index.html,8,4,0.3333333055555579,0.06217616548095251,193.0,1.0,77.60000000000001,193.0,193,6.5025906735751295,4,6.5025906735751295
url580,https://www.cnn.com/2024/07/24/sport/paris-olympics-soccer-argentina-morocco-controversy-intl-hnk-spt/index.html,11,10,0.04761904535147403,0.0697674416286796,301.0,0.9933554817275747,120.79734219269103,301.0,299,6.3156146179401995,9,6.3156146179401995
url581,https://www.cnn.com/2024/07/24/sport/paris-olympics-soccer-argentina-morocco-controversy-intl-hnk-spt/index.html,11,10,0.04761904535147403,0.0697674416286796,301.0,0.9933554817275747,120.79734219269103,301.0,299,6.3156146179401995,9,6.3156146179401995
url582,https://www.cnn.com/2024/07/25/sport/uswnt-team-in-transition/index.html,49,15,0.5312499916992189,0.1194029848518601,536.0,0.9869402985074627,214.79477611940297,536.0,529,6.095149253731344,58,6.095149253731344
url583,https://www.cnn.com/2024/07/25/sport/uswnt-team-in-transition/index.html,49,15,0.5312499916992189,0.1194029848518601,536.0,0.9869402985074627,214.79477611940297,536.0,529,6.095149253731344,58,6.095149253731344
url584,https://www.cnn.com/2024/07/25/sport/paris-mayor-anne-hidalgo-olympic-games-spt-intl/index.html,15,14,0.034482757431629055,0.12033194970816619,241.0,1.0,96.80000000000001,241.0,241,6.3029045643153525,14,6.3029045643153525
url585,https://www.cnn.com/2024/07/25/sport/paris-mayor-anne-hidalgo-olympic-games-spt-intl/index.html,15,14,0.034482757431629055,0.12033194970816619,241.0,1.0,96.80000000000001,241.0,241,6.3029045643153525,14,6.3029045643153525
url586,https://www.cnn.com/2024/07/25/sport/matt-dawson-amputates-finger-olympics-intl-spt/index.html,18,5,0.5652173667296797,0.11442786012722458,201.0,1.0,80.80000000000001,201.0,201,6.203980099502488,12,6.203980099502488
url587,https://www.cnn.com/2024/07/25/sport/matt-dawson-amputates-finger-olympics-intl-spt/index.html,18,5,0.5652173667296797,0.11442786012722458,201.0,1.0,80.80000000000001,201.0,201,6.203980099502488,12,6.203980099502488
url588,https://www.cnn.com/2024/07/25/sport/team-usa-athletes-to-watch/index.html,69,19,0.5681818117252067,0.1042654027200647,844.0,0.9881516587677726,337.9952606635071,844.0,834,5.93957345971564,9,5.93957345971564
url589,https://www.cnn.com/2024/07/25/sport/us-mens-soccer-defeat-france-olympics-spt-intl/index.html,16,17,-0.030303029384756687,0.14163090067969572,233.0,0.9957081545064378,93.59828326180258,233.0,232,6.240343347639485,12,6.240343347639485
url590,https://www.cnn.com/2024/07/25/sport/canadian-womens-soccer-drone-incident-spt-intl/index.html,1,4,-0.599999880000024,0.02336448587212857,214.0,1.0,86.0,214.0,214,6.5607476635514015,0,6.5607476635514015
url591,https://www.cnn.com/2024/07/25/sport/olympic-picasso/index.html,44,28,0.2222222191358025,0.13284132816818944,542.0,0.985239852398524,217.19409594095941,542.0,534,6.6033210332103325,30,6.6033210332103325
url592,https://www.cnn.com/2024/07/24/sport/olympic-security-checks-block-5000-spt-intl/index.html,5,11,-0.37499997656250145,0.09696969638200184,165.0,1.0,66.4,165.0,165,7.16969696969697,0,7.16969696969697
url593,https://www.cnn.com/2024/07/24/sport/olympics-paris-suburbs-underfunded-clubs/index.html,43,31,0.16216215997078162,0.0746720483605731,991.0,0.9798183652875883,396.791927346115,991.0,971,6.458123107971746,27,6.458123107971746
url594,https://www.cnn.com/2024/07/23/sport/summer-olympics-war-conflict-timeline-spt-dg/index.html,4,3,0.1428571224489825,0.1555555520987655,45.0,1.0,18.400000000000002,45.0,45,6.688888888888889,0,6.688888888888889
url595,https://www.cnn.com/2024/07/23/sport/paris-olympics-security-threats-spt-intl/index.html,19,40,-0.3559321973570814,0.10085470068229965,585.0,0.9897435897435898,234.39589743589747,585.0,579,6.569230769230769,19,6.569230769230769
url596,https://www.cnn.com/2024/07/19/sport/chariots-of-fire-1924-paris-olympics-spt-intl/index.html,53,36,0.19101123380886253,0.11710526300380887,760.0,0.9921052631578947,304.39684210526315,760.0,754,6.440789473684211,42,6.440789473684211
url597,https://www.cnn.com/2024/07/19/sport/chariots-of-fire-1924-paris-olympics-spt-intl/index.html,53,36,0.19101123380886253,0.11710526300380887,760.0,0.9921052631578947,304.39684210526315,760.0,754,6.440789473684211,42,6.440789473684211
url598,https://www.cnn.com/2024/07/20/sport/zhou-guanyu-history-maker-profile-f1-spt-intl/index.html,29,13,0.3809523718820864,0.09952606611486714,422.0,0.9881516587677726,169.19526066350713,422.0,417,6.161137440758294,19,6.161137440758294
url599,https://www.cnn.com/2024/07/20/sport/zhou-guanyu-history-maker-profile-f1-spt-intl/index.html,29,13,0.3809523718820864,0.09952606611486714,422.0,0.9881516587677726,169.19526066350713,422.0,417,6.161137440758294,19,6.161137440758294
url600,https://www.cnn.com/2024/07/16/sport/olympics-athletes-compensated-medal-spt-intl/index.html,69,5,0.8648648531775021,0.12012986993485411,616.0,0.9951298701298701,246.79805194805195,616.0,613,6.616883116883117,5,6.616883116883117
url601,https://www.cnn.com/2024/07/16/sport/olympics-athletes-compensated-medal-spt-intl/index.html,69,5,0.8648648531775021,0.12012986993485411,616.0,0.9951298701298701,246.79805194805195,616.0,613,6.616883116883117,5,6.616883116883117
url602,https://www.cnn.com/2024/07/04/sport/hyrox-meg-jacoby-celia-duff-olympics-spt-intl/index.html,56,27,0.3493975861518363,0.1195965416144142,694.0,1.0,278.0,694.0,694,6.247838616714698,28,6.247838616714698
url603,https://www.cnn.com/2024/07/04/sport/hyrox-meg-jacoby-celia-duff-olympics-spt-intl/index.html,56,27,0.3493975861518363,0.1195965416144142,694.0,1.0,278.0,694.0,694,6.247838616714698,28,6.247838616714698
url604,https://www.cnn.com/2024/07/13/sport/soccer-player-jewish-teenager-germany-spt-intl/index.html,36,20,0.285714280612245,0.09491525407641482,590.0,0.9949152542372881,236.39796610169492,590.0,587,6.398305084745763,14,6.398305084745763
url605,https://www.cnn.com/2024/07/13/sport/soccer-player-jewish-teenager-germany-spt-intl/index.html,36,20,0.285714280612245,0.09491525407641482,590.0,0.9949152542372881,236.39796610169492,590.0,587,6.398305084745763,14,6.398305084745763
url606,https://www.cnn.com/2024/07/11/sport/stan-smith-tennis-fashion-icon-wimbledon-spt-intl/index.html,44,21,0.35384614840236694,0.08597883586510736,756.0,0.9973544973544973,302.7989417989418,756.0,754,6.285714285714286,28,6.285714285714286
url607,https://www.cnn.com/2024/07/11/sport/stan-smith-tennis-fashion-icon-wimbledon-spt-intl/index.html,44,21,0.35384614840236694,0.08597883586510736,756.0,0.9973544973544973,302.7989417989418,756.0,754,6.285714285714286,28,6.285714285714286
url608,https://www.cnn.com/2024/07/18/sport/adnan-khankan-muhammad-ali-judo-2024-paris-olympics-spt-intl/index.html,32,47,-0.18987341531805804,0.10435931294008016,757.0,0.9933949801849405,303.197357992074,757.0,752,6.342140026420079,43,6.342140026420079
url609,https://www.cnn.com/2024/07/18/sport/adnan-khankan-muhammad-ali-judo-2024-paris-olympics-spt-intl/index.html,32,47,-0.18987341531805804,0.10435931294008016,757.0,0.9933949801849405,303.197357992074,757.0,752,6.342140026420079,43,6.342140026420079
url610,https://www.cnn.com/2024/07/01/sport/ukraine-athletes-paris-olympics-spt-intl/index.html,33,33,0.0,0.10200927341265954,647.0,0.9953632148377125,259.19814528593514,647.0,644,6.565687789799073,39,6.565687789799073
url611,https://www.cnn.com/2024/07/01/sport/ukraine-athletes-paris-olympics-spt-intl/index.html,33,33,0.0,0.10200927341265954,647.0,0.9953632148377125,259.19814528593514,647.0,644,6.565687789799073,39,6.565687789799073
url612,https://www.cnn.com/2024/06/25/sport/ukraine-russia-olympics-iryna-kolyadenko-intl-spt/index.html,16,23,-0.17948717488494426,0.052139037363450484,748.0,1.0,299.6,748.0,748,6.86096256684492,30,6.86096256684492
url613,https://www.cnn.com/2024/06/25/sport/ukraine-russia-olympics-iryna-kolyadenko-intl-spt/index.html,16,23,-0.17948717488494426,0.052139037363450484,748.0,1.0,299.6,748.0,748,6.86096256684492,30,6.86096256684492
url636,https://www.cnn.com/2024/07/21/sport/xander-schauffele-open-championship-2024-win-spt-intl/index.html,30,19,0.22448979133694305,0.11638954841712697,421.0,0.995249406175772,168.79809976247031,421.0,419,6.27790973871734,5,6.27790973871734
url637,https://www.cnn.com/2024/07/21/sport/xander-schauffele-open-championship-2024-win-spt-intl/index.html,30,19,0.22448979133694305,0.11638954841712697,421.0,0.995249406175772,168.79809976247031,421.0,419,6.27790973871734,5,6.27790973871734
url638,https://www.cnn.com/2024/07/21/sport/blackrock-house-royal-troon-open-championship-spt-intl/index.html,8,3,0.4545454132231443,0.044534412775164324,247.0,0.9959514170040485,99.19838056680163,247.0,246,6.0,4,6.0
url639,https://www.cnn.com/2024/07/21/sport/blackrock-house-royal-troon-open-championship-spt-intl/index.html,8,3,0.4545454132231443,0.044534412775164324,247.0,0.9959514170040485,99.19838056680163,247.0,246,6.0,4,6.0
url640,https://www.cnn.com/2024/07/18/sport/tiger-woods-donald-trump-assassination-attempt-spt-intl/index.html,26,8,0.5294117491349486,0.1596244123961295,213.0,1.0,85.60000000000001,213.0,213,6.352112676056338,13,6.352112676056338
url641,https://www.cnn.com/2024/07/18/sport/tiger-woods-donald-trump-assassination-attempt-spt-intl/index.html,26,8,0.5294117491349486,0.1596244123961295,213.0,1.0,85.60000000000001,213.0,213,6.352112676056338,13,6.352112676056338
url642,https://www.cnn.com/2024/07/20/sport/kim-si-woo-hole-in-one-open-spt-intl/index.html,9,9,0.0,0.09045226085199869,199.0,0.9748743718592965,79.98994974874373,199.0,194,5.768844221105527,10,5.768844221105527
url643,https://www.cnn.com/2024/07/20/sport/kim-si-woo-hole-in-one-open-spt-intl/index.html,9,9,0.0,0.09045226085199869,199.0,0.9748743718592965,79.98994974874373,199.0,194,5.768844221105527,10,5.768844221105527
url644,https://www.cnn.com/2024/07/17/sport/enzo-fernandez-apologizes-argentina-racist-chant-spt-intl/index.html,8,18,-0.3846153698224858,0.11607142805325256,224.0,1.0,90.0,224.0,224,6.977678571428571,4,6.977678571428571
url645,https://www.cnn.com/2024/07/17/sport/enzo-fernandez-apologizes-argentina-racist-chant-spt-intl/index.html,8,18,-0.3846153698224858,0.11607142805325256,224.0,1.0,90.0,224.0,224,6.977678571428571,4,6.977678571428571
url646,https://www.cnn.com/2024/07/16/sport/kylian-mbappe-real-madrid-unveiling-spt-intl/index.html,23,1,0.9166666284722238,0.09302325545339823,258.0,0.9922480620155039,103.59689922480621,258.0,256,6.37984496124031,12,6.37984496124031
url647,https://www.cnn.com/2024/07/16/sport/kylian-mbappe-real-madrid-unveiling-spt-intl/index.html,23,1,0.9166666284722238,0.09302325545339823,258.0,0.9922480620155039,103.59689922480621,258.0,256,6.37984496124031,12,6.37984496124031
url648,https://www.cnn.com/2024/07/16/sport/gareth-southgate-leaves-england-mens-team-euro-2024-final-spt-intl/index.html,38,9,0.6170212634676328,0.13276836120686902,354.0,0.9858757062146892,141.9943502824859,354.0,349,6.406779661016949,12,6.406779661016949
url649,https://www.cnn.com/2024/07/16/sport/gareth-southgate-leaves-england-mens-team-euro-2024-final-spt-intl/index.html,38,9,0.6170212634676328,0.13276836120686902,354.0,0.9858757062146892,141.9943502824859,354.0,349,6.406779661016949,12,6.406779661016949
url650,https://www.cnn.com/2024/07/12/sport/greece-euro-2004-title-miracle-anniversary-spt-intl/index.html,49,17,0.4848484775022958,0.13306451586075702,496.0,1.0,198.8,496.0,496,6.483870967741935,23,6.483870967741935
url651,https://www.cnn.com/2024/07/12/sport/greece-euro-2004-title-miracle-anniversary-spt-intl/index.html,49,17,0.4848484775022958,0.13306451586075702,496.0,1.0,198.8,496.0,496,6.483870967741935,23,6.483870967741935
url652,https://www.cnn.com/2024/07/22/sport/nuno-borges-rafael-nadal-swedish-open-spt-intl/index.html,10,4,0.42857139795918586,0.09790209721746786,143.0,1.0,57.6,143.0,143,5.7972027972027975,11,5.7972027972027975
url653,https://www.cnn.com/2024/07/22/sport/nuno-borges-rafael-nadal-swedish-open-spt-intl/index.html,10,4,0.42857139795918586,0.09790209721746786,143.0,1.0,57.6,143.0,143,5.7972027972027975,11,5.7972027972027975
url654,https://www.cnn.com/2024/07/14/sport/kate-wimbledon-prince-william-euros-spt-intl-scli/index.html,23,5,0.64285711989796,0.11155378441612038,251.0,0.9960159362549801,100.79840637450201,251.0,250,6.430278884462151,4,6.430278884462151
url655,https://www.cnn.com/2024/07/14/sport/kate-wimbledon-prince-william-euros-spt-intl-scli/index.html,23,5,0.64285711989796,0.11155378441612038,251.0,0.9960159362549801,100.79840637450201,251.0,250,6.430278884462151,4,6.430278884462151
url656,https://www.cnn.com/2024/07/13/sport/wimbledon-paolini-krejcikova-womens-final-spt-intl/index.html,48,23,0.35211267109700467,0.20402298791947418,348.0,0.9971264367816092,139.59885057471266,348.0,347,6.445402298850575,21,6.445402298850575
url657,https://www.cnn.com/2024/07/13/sport/wimbledon-paolini-krejcikova-womens-final-spt-intl/index.html,48,23,0.35211267109700467,0.20402298791947418,348.0,0.9971264367816092,139.59885057471266,348.0,347,6.445402298850575,21,6.445402298850575
url658,https://www.cnn.com/2024/07/10/sport/carlos-alcaraz-tommy-paul-wimbledon-spt-intl/index.html,29,13,0.3809523718820864,0.1390728472216131,302.0,0.9966887417218543,121.19867549668875,302.0,301,6.026490066225166,16,6.026490066225166
url659,https://www.cnn.com/2024/07/10/sport/carlos-alcaraz-tommy-paul-wimbledon-spt-intl/index.html,29,13,0.3809523718820864,0.1390728472216131,302.0,0.9966887417218543,121.19867549668875,302.0,301,6.026490066225166,16,6.026490066225166
url660,https://www.cnn.com/2024/07/24/sport/usa-women-basketball-germany-paris-2024-spt-intl/index.html,31,15,0.34782607939508525,0.12010443832870904,383.0,0.9895561357702349,153.5958224543081,383.0,379,5.984334203655353,13,5.984334203655353
url661,https://www.cnn.com/2024/07/24/sport/usa-women-basketball-germany-paris-2024-spt-intl/index.html,31,15,0.34782607939508525,0.12010443832870904,383.0,0.9895561357702349,153.5958224543081,383.0,379,5.984334203655353,13,5.984334203655353
url662,https://www.cnn.com/2024/07/23/sport/st-louis-cardinals-home-run-celebrations-trump-spt-intl/index.html,15,4,0.5789473379501401,0.07480314931179863,254.0,0.9881889763779528,101.99527559055119,254.0,251,6.2047244094488185,7,6.2047244094488185
url663,https://www.cnn.com/2024/07/23/sport/st-louis-cardinals-home-run-celebrations-trump-spt-intl/index.html,15,4,0.5789473379501401,0.07480314931179863,254.0,0.9881889763779528,101.99527559055119,254.0,251,6.2047244094488185,7,6.2047244094488185
url664,https://www.cnn.com/2024/07/22/sport/lebron-james-flag-bearer-olympics-spt-intl/index.html,15,2,0.7647058373702448,0.0723404252240833,235.0,0.9957446808510638,94.39829787234044,235.0,234,6.034042553191489,7,6.034042553191489
url665,https://www.cnn.com/2024/07/22/sport/lebron-james-flag-bearer-olympics-spt-intl/index.html,15,2,0.7647058373702448,0.0723404252240833,235.0,0.9957446808510638,94.39829787234044,235.0,234,6.034042553191489,7,6.034042553191489
url666,https://www.cnn.com/2024/07/21/sport/utah-state-football-player-apparent-drowning-spt/index.html,4,9,-0.3846153550295881,0.06701030893293655,194.0,0.9896907216494846,77.9958762886598,194.0,192,6.592783505154639,3,6.592783505154639
url667,https://www.cnn.com/2024/07/21/sport/utah-state-football-player-apparent-drowning-spt/index.html,4,9,-0.3846153550295881,0.06701030893293655,194.0,0.9896907216494846,77.9958762886598,194.0,192,6.592783505154639,3,6.592783505154639
